OLX,2008,13500000.0,USD,b,Bessemer Venture Partners
Skype,2003,,,a,Bessemer Venture Partners
Delivery Agent,2006,11000000.0,USD,b,Bessemer Venture Partners
Blue Nile,2001,7000000.0,USD,c,Bessemer Venture Partners
Blue Nile,2000,42000000.0,USD,b,Bessemer Venture Partners
Gracenote,2004,13000000.0,USD,d,Bessemer Venture Partners
PA Semi,2006,50000000.0,USD,c,Bessemer Venture Partners
PA Semi,2009,36000000.0,USD,b,Bessemer Venture Partners
Sirtris Pharmaceuticals,2006,37000000.0,USD,c,Bessemer Venture Partners
Flock,2008,15000000.0,USD,d,Bessemer Venture Partners
eEye,2004,15000000.0,USD,d,Bessemer Venture Partners
LinkedIn,2008,53000000.0,USD,d,Bessemer Venture Partners
Intacct,2008,15000000.0,USD,unattributed,Bessemer Venture Partners
Wix,2007,5000000.0,USD,a,Bessemer Venture Partners
Vertica Systems,2007,16500000.0,USD,b,Bessemer Venture Partners
Vertica Systems,2006,7000000.0,USD,a,Bessemer Venture Partners
Smule,2008,1600000.0,USD,seed,Bessemer Venture Partners
Britely,2007,900000.0,USD,seed,Bessemer Venture Partners
Wix,2008,3500000.0,USD,b,Bessemer Venture Partners
BillShrink,2007,1000000.0,USD,a,Bessemer Venture Partners
BillShrink,2008,8000000.0,USD,b,Bessemer Venture Partners
LinkedIn,2008,22700000.0,USD,e,Bessemer Venture Partners
Access 360 Media,2008,8000000.0,USD,b,Bessemer Venture Partners
OpenCandy,2008,3500000.0,USD,a,Bessemer Venture Partners
Goodmail Systems,2008,20000000.0,USD,c,Bessemer Venture Partners
kajeet,2007,36800000.0,USD,b,Bessemer Venture Partners
BA Systems,2009,10000000.0,USD,unattributed,Bessemer Venture Partners
Ziff Davis Media,2008,20000000.0,USD,unattributed,Bessemer Venture Partners
Yodle,2009,10000000.0,USD,c,Bessemer Venture Partners
Avnera,2007,14700000.0,USD,c,Bessemer Venture Partners
Avnera,2006,12000000.0,USD,b,Bessemer Venture Partners
Avnera,2005,7600000.0,USD,a,Bessemer Venture Partners
Avnera,2004,7700000.0,USD,a,Bessemer Venture Partners
Smule,2009,3900000.0,USD,a,Bessemer Venture Partners
OMGPOP,2009,5000000.0,USD,b,Bessemer Venture Partners
Quadriserv,2009,34000000.0,USD,unattributed,Bessemer Venture Partners
Cornerstone OnDemand,2009,12700000.0,USD,e,Bessemer Venture Partners
Knewton,2009,6000000.0,USD,b,Bessemer Venture Partners
OneStop Internet,2008,13300000.0,USD,a,Bessemer Venture Partners
Storwize,2008,19000000.0,USD,c,Bessemer Venture Partners
Stromedix,2008,25000000.0,USD,b,Bessemer Venture Partners
Proteon Therapeutics,2009,50000000.0,USD,b,Bessemer Venture Partners
Alnara Pharmaceuticals,2008,20000000.0,USD,a,Bessemer Venture Partners
StreamBase Systems,2009,6000000.0,USD,d,Bessemer Venture Partners
Orient Green Power,2008,55000000.0,USD,a,Bessemer Venture Partners
CPower,2009,10680000.0,USD,b,Bessemer Venture Partners
OLX,2009,5000000.0,USD,c,Bessemer Venture Partners
Siano,2008,17500000.0,USD,c,Bessemer Venture Partners
Cerulean Pharma,2009,10000000.0,USD,b,Bessemer Venture Partners
Kovio,2007,19500000.0,USD,d,Bessemer Venture Partners
Therative,2007,9000000.0,USD,c,Bessemer Venture Partners
Kovio,2009,20000000.0,USD,e,Bessemer Venture Partners
Delivery Agent,2009,24800000.0,USD,d,Bessemer Venture Partners
Soluto,2009,6200000.0,USD,a,Bessemer Venture Partners
Millennial Media,2009,16000000.0,USD,c,Bessemer Venture Partners
Millennial Media,2007,15000000.0,USD,b,Bessemer Venture Partners
Millennial Media,2007,6300000.0,USD,a,Bessemer Venture Partners
Bizo,2009,6000000.0,USD,unattributed,Bessemer Venture Partners
Oxagen,2009,26700000.0,USD,c,Bessemer Venture Partners
Zoosk,2009,29999997.0,USD,d,Bessemer Venture Partners
On-Q-ity,2009,26000000.0,USD,a,Bessemer Venture Partners
Smule,2009,8000000.0,USD,c,Bessemer Venture Partners
Cerulean Pharma,2008,8100000.0,USD,b,Bessemer Venture Partners
Axis Network Technology,2008,5850000.0,USD,unattributed,Bessemer Venture Partners
Siano,2010,24000000.0,USD,d,Bessemer Venture Partners
Reputation.com,2009,4000000.0,USD,b,Bessemer Venture Partners
Reputation.com,2009,4650000.0,USD,b,Bessemer Venture Partners
Avnera,2010,10000000.0,USD,d,Bessemer Venture Partners
CrowdFlower,2010,5000000.0,USD,a,Bessemer Venture Partners
ACTIV Financial Systems,2010,25000000.0,USD,unattributed,Bessemer Venture Partners
GoTV Networks,2005,15000000.0,USD,a,Bessemer Venture Partners
Yodle,2010,10000002.0,USD,d,Bessemer Venture Partners
Avalanche Technology,2010,7500000.0,USD,b,Bessemer Venture Partners
Perimeter eSecurity,2007,54000000.0,USD,b,Bessemer Venture Partners
Cornerstone OnDemand,2007,32000000.0,USD,d,Bessemer Venture Partners
Tilera,2007,20000000.0,USD,b,Bessemer Venture Partners
Altair Semiconductor,2007,18000000.0,USD,b,Bessemer Venture Partners
CPower,2007,17000000.0,USD,a,Bessemer Venture Partners
StreamBase Systems,2007,15000000.0,USD,c,Bessemer Venture Partners
Summit Microelectronics,2007,10000000.0,USD,unattributed,Bessemer Venture Partners
Tilera,2005,15000000.0,USD,a,Bessemer Venture Partners
Netuitive,2007,8000000.0,USD,d,Bessemer Venture Partners
Hunch,2009,2000000.0,USD,a,Bessemer Venture Partners
Hunch,2010,12000000.0,USD,b,Bessemer Venture Partners
Wix,2010,10000000.0,USD,c,Bessemer Venture Partners
Netli,2006,18000000.0,USD,unattributed,Bessemer Venture Partners
Pure Networks,2006,12500000.0,USD,b,Bessemer Venture Partners
Knewton,2010,12500000.0,USD,c,Bessemer Venture Partners
NextMedium,2006,6000000.0,USD,b,Bessemer Venture Partners
Berkeley Design Automation,2006,6000000.0,USD,b,Bessemer Venture Partners
OpenCandy,2010,5000000.0,USD,b,Bessemer Venture Partners
Criteo,2010,6360000.0,USD,c,Bessemer Venture Partners
Siano Mobile Silicon,2006,23000000.0,USD,b,Bessemer Venture Partners
ColorChip,2006,14600000.0,USD,c,Bessemer Venture Partners
Mangrove Systems,2006,13000000.0,USD,c,Bessemer Venture Partners
Quidsi,2007,7000000.0,USD,b,Bessemer Venture Partners
Quidsi,2009,30000000.0,USD,e,Bessemer Venture Partners
Quidsi,2010,20000000.0,USD,debt_round,Bessemer Venture Partners
Summit Microelectronics,2006,3200000.0,USD,unattributed,Bessemer Venture Partners
Delivery Agent,2010,3900000.0,USD,unattributed,Bessemer Venture Partners
Playdom,2010,33000000.0,USD,a,Bessemer Venture Partners
Reputation.com,2010,15000000.0,USD,c,Bessemer Venture Partners
Nominum,2005,16000000.0,USD,d,Bessemer Venture Partners
Nominum,2002,10000000.0,USD,b,Bessemer Venture Partners
Parallels,2005,12400000.0,USD,unattributed,Bessemer Venture Partners
Elemental Cyber Security,2005,11000000.0,USD,c,Bessemer Venture Partners
LearnBoost,2010,975000.0,USD,angel,Bessemer Venture Partners
Xtreme Power,2010,29500000.0,USD,c,Bessemer Venture Partners
Hands-On Mobile,2005,30000000.0,USD,c,Bessemer Venture Partners
Revivio,2005,25000000.0,USD,c,Bessemer Venture Partners
WAY Systems,2005,22000000.0,USD,c,Bessemer Venture Partners
Kovio,2005,10000000.0,USD,unattributed,Bessemer Venture Partners
StreamBase Systems,2005,11000000.0,USD,b,Bessemer Venture Partners
Vertica Systems,2005,7000000.0,USD,unattributed,Bessemer Venture Partners
BladeLogic,2005,7000000.0,USD,d,Bessemer Venture Partners
Netuitive,2005,5000000.0,USD,c,Bessemer Venture Partners
Involver,2010,8000000.0,USD,c,Bessemer Venture Partners
Endgame,2010,29000000.0,USD,a,Bessemer Venture Partners
MINDBODY,2010,14000000.0,USD,unattributed,Bessemer Venture Partners
Twilio,2010,12000000.0,USD,b,Bessemer Venture Partners
Cerulean Pharma,2010,24000000.0,USD,c,Bessemer Venture Partners
Verastem,2010,16000000.0,USD,a,Bessemer Venture Partners
Betterment,2010,3000000.0,USD,a,Bessemer Venture Partners
Shopify,2010,7000000.0,USD,a,Bessemer Venture Partners
Millennial Media,2011,27500000.0,USD,d,Bessemer Venture Partners
Flat World Knowledge,2011,15000000.0,USD,b,Bessemer Venture Partners
Cirtas Systems,2011,22500000.0,USD,b,Bessemer Venture Partners
Intucell,2011,6000000.0,USD,unattributed,Bessemer Venture Partners
BillGuard,2010,3000000.0,USD,a,Bessemer Venture Partners
2U,2011,32500000.0,USD,c,Bessemer Venture Partners
Adap.tv,2011,20000000.0,USD,c,Bessemer Venture Partners
Wix,2011,40000000.0,USD,d,Bessemer Venture Partners
Apperian,2011,9500000.0,USD,unattributed,Bessemer Venture Partners
Pinnacle Engines,2011,13500000.0,USD,unattributed,Bessemer Venture Partners
Altair Semiconductor,2011,26000000.0,USD,d,Bessemer Venture Partners
KupiVIP,2011,55000000.0,USD,c,Bessemer Venture Partners
Offermatic,2010,,,seed,Bessemer Venture Partners
Intacct,2011,12300000.0,USD,unattributed,Bessemer Venture Partners
Soluto,2011,10200000.0,USD,b,Bessemer Venture Partners
Verastem,2011,32000000.0,USD,b,Bessemer Venture Partners
Reputation.com,2011,41000000.0,USD,d,Bessemer Venture Partners
Tilera,2011,45000000.0,USD,d,Bessemer Venture Partners
Jasper,2011,40000000.0,USD,b,Bessemer Venture Partners
AccuVein,2011,22500000.0,USD,b,Bessemer Venture Partners
MINDBODY,2011,9000000.0,USD,unattributed,Bessemer Venture Partners
Pinterest,2011,10000000.0,USD,a,Bessemer Venture Partners
SweetLabs,2011,13000000.0,USD,c,Bessemer Venture Partners
Knewton,2011,33000000.0,USD,d,Bessemer Venture Partners
Shopify,2011,15000000.0,USD,b,Bessemer Venture Partners
BillGuard,2011,10000000.0,USD,b,Bessemer Venture Partners
Hadapt,2011,9500000.0,USD,a,Bessemer Venture Partners
Smule,2011,12000000.0,USD,unattributed,Bessemer Venture Partners
Traffix Systems,2011,7000000.0,USD,a,Bessemer Venture Partners
Delivery Agent,2011,35500000.0,USD,e,Bessemer Venture Partners
Verastem,2011,20000000.0,USD,c,Bessemer Venture Partners
Allena Pharmaceuticals,2011,15000000.0,USD,a,Bessemer Venture Partners
Fiverr.com,2011,5000000.0,USD,a,Bessemer Venture Partners
Pinterest,2011,27000000.0,USD,b,Bessemer Venture Partners
Twilio,2011,17000000.0,USD,c,Bessemer Venture Partners
Skybox Imaging,2010,18000000.0,USD,b,Bessemer Venture Partners
Tigo Energy,2011,18000000.0,USD,unattributed,Bessemer Venture Partners
Life360,2011,5500000.0,USD,a,Bessemer Venture Partners
Cerulean Pharma,2011,15000000.0,USD,d,Bessemer Venture Partners
Piazza,2012,6000000.0,USD,a,Bessemer Venture Partners
SendGrid,2012,21600000.0,USD,b,Bessemer Venture Partners
Avalanche Technology,2012,11500000.0,USD,c,Bessemer Venture Partners
MiaSolé,2012,55000000.0,USD,debt_round,Bessemer Venture Partners
Apperian,2012,12400000.0,USD,unattributed,Bessemer Venture Partners
LifeLock,2012,100000000.0,USD,unattributed,Bessemer Venture Partners
2U,2012,26000000.0,USD,d,Bessemer Venture Partners
Bizo,2012,10000000.0,USD,b,Bessemer Venture Partners
Skybox Imaging,2012,70000000.0,USD,c,Bessemer Venture Partners
Alcresta,2012,10000000.0,USD,a,Bessemer Venture Partners
Liazon,2012,18200000.0,USD,d,Bessemer Venture Partners
Fiverr.com,2012,15000000.0,USD,b,Bessemer Venture Partners
InsightSquared,2012,4500000.0,USD,a,Bessemer Venture Partners
Pinterest,2012,100000000.0,USD,c,Bessemer Venture Partners
SweetLabs,2010,5000000.0,USD,b,Bessemer Venture Partners
SweetLabs,2008,3500000.0,USD,a,Bessemer Venture Partners
Snapdeal,2011,40000000.0,USD,b,Bessemer Venture Partners
Procured Health,2012,1100000.0,USD,seed,Bessemer Venture Partners
ClearSlide,2012,28000000.0,USD,b,Bessemer Venture Partners
Dekko,2012,1900000.0,USD,unattributed,Bessemer Venture Partners
Twitch,2012,15000000.0,USD,b,Bessemer Venture Partners
Grow Mobile,2012,1000000.0,USD,seed,Bessemer Venture Partners
Betterment,2012,10000000.0,USD,b,Bessemer Venture Partners
Thinking Phone Networks,2012,16500000.0,USD,unattributed,Bessemer Venture Partners
Intacct,2012,13500000.0,USD,unattributed,Bessemer Venture Partners
Clever,2012,3000000.0,USD,seed,Bessemer Venture Partners
Health Essentials,2012,,,unattributed,Bessemer Venture Partners
Zapier,2012,1200000.0,USD,seed,Bessemer Venture Partners
MINDBODY,2012,35000000.0,USD,unattributed,Bessemer Venture Partners
Xtime,2012,23000000.0,USD,b,Bessemer Venture Partners
42Floors,2012,5000000.0,USD,a,Bessemer Venture Partners
Wikia,2012,10800000.0,USD,c,Bessemer Venture Partners
MyHeritage,2012,25000000.0,USD,e,Bessemer Venture Partners
Convertro,2009,,,a,Bessemer Venture Partners
Convertro,2013,5000000.0,USD,b,Bessemer Venture Partners
Expect Labs,2012,2400000.0,USD,unattributed,Bessemer Venture Partners
Intigua,2013,8600000.0,USD,a,Bessemer Venture Partners
Simply Measured,2013,8000000.0,USD,a,Bessemer Venture Partners
42Floors,2013,12300000.0,USD,b,Bessemer Venture Partners
Ravello Systems,2013,26000000.0,USD,unattributed,Bessemer Venture Partners
Infinio,2013,10000000.0,USD,a,Bessemer Venture Partners
Anunta Technology Management Services,2013,3000000.0,USD,a,Bessemer Venture Partners
Blue Apron,2013,3000000.0,USD,a,Bessemer Venture Partners
Pinterest,2013,200000000.0,USD,d,Bessemer Venture Partners
Discoverly,2013,750000.0,USD,seed,Bessemer Venture Partners
Vasona Networks,2011,10000000.0,USD,a,Bessemer Venture Partners
Endgame,2013,23000000.0,USD,b,Bessemer Venture Partners
Vasona Networks,2013,12000000.0,USD,b,Bessemer Venture Partners
Wandera,2013,7000000.0,USD,a,Bessemer Venture Partners
Nitrous.IO,2013,1000000.0,USD,seed,Bessemer Venture Partners
Dynamic Yield,2013,2000000.0,USD,a,Bessemer Venture Partners
DocuTAP,2013,11900000.0,USD,b,Bessemer Venture Partners
Dekko,2013,3200000.0,USD,unattributed,Bessemer Venture Partners
Adaptive Planning,2013,45000000.0,USD,d,Bessemer Venture Partners
Instructure,2013,30000000.0,USD,d,Bessemer Venture Partners
Affirmed Networks,2013,51000000.0,USD,c,Bessemer Venture Partners
Twilio,2013,70000000.0,USD,d,Bessemer Venture Partners
Taqua,2003,20000000.0,USD,b,Bessemer Venture Partners
BroadSoft,2002,32500000.0,USD,c,Bessemer Venture Partners
ReefEdge,2001,15000000.0,USD,b,Bessemer Venture Partners
Powerit Solutions,2011,5000000.0,USD,unattributed,Black Coral Capital
Digital Lumens,2011,10000000.0,USD,b,Black Coral Capital
Next Step Living,2010,2600000.0,USD,b,Black Coral Capital
OneRoof Energy,2012,3000000.0,USD,unattributed,Black Coral Capital
Solantro Semiconductor,2012,10000000.0,USD,a,Black Coral Capital
Noesis Energy,2012,8000000.0,USD,b,Black Coral Capital
Powerit Solutions,2012,5500000.0,USD,c,Black Coral Capital
Next Step Living,2012,18200000.0,USD,c,Black Coral Capital
Digital Lumens,2013,10000000.0,USD,unattributed,Black Coral Capital
Editorially,2012,,USD,a,Brooklyn Bridge Ventures
ElectNext,2013,1300000.0,USD,seed,Brooklyn Bridge Ventures
SoSocio,2013,600000.0,USD,unattributed,Brooklyn Ventures
Associated Content,2007,10000000.0,USD,b,Canaan Partners
ezRez Software,2007,15000000.0,USD,b,Canaan Partners
Lending Club,2007,10260000.0,USD,a,Canaan Partners
ACTIVE Network,2001,11200000.0,USD,d,Canaan Partners
ACTIVE Network,2004,20000000.0,USD,e,Canaan Partners
Blurb,2006,12000000.0,USD,b,Canaan Partners
Blurb,2005,2050000.0,USD,a,Canaan Partners
PicksPal,2007,3000000.0,USD,c,Canaan Partners
PicksPal,2005,2000000.0,USD,a,Canaan Partners
PicksPal,2006,4000000.0,USD,b,Canaan Partners
Peer39,2007,8200000.0,USD,b,Canaan Partners
Vivox,2005,6000000.0,USD,a,Canaan Partners
Vivox,2007,7800000.0,USD,b,Canaan Partners
Motionbox,2006,4200000.0,USD,a,Canaan Partners
Motionbox,2007,7000000.0,USD,b,Canaan Partners
Kabam,2007,4000000.0,USD,a,Canaan Partners
PrimeSense,2008,20400000.0,USD,b,Canaan Partners
LiveU,2008,9000000.0,USD,b,Canaan Partners
Zoosk,2008,4100000.0,USD,b,Canaan Partners
Bharat Matrimony,2008,11750000.0,USD,b,Canaan Partners
CompanyLoop,2007,5000000.0,USD,a,Canaan Partners
Paragon Lake,2008,5800000.0,USD,a,Canaan Partners
ACTIVE Network,2008,80000000.0,USD,f,Canaan Partners
Dexterra,2008,21500000.0,USD,unattributed,Canaan Partners
Dexterra,2007,36000000.0,USD,unattributed,Canaan Partners
Dexterra,2006,18000000.0,USD,d,Canaan Partners
Blurb,2008,5000000.0,USD,c,Canaan Partners
ON24,2008,8000000.0,USD,unattributed,Canaan Partners
eBillme,2008,12000000.0,USD,unattributed,Canaan Partners
GroundWork,2007,12500000.0,USD,c,Canaan Partners
Aperto Networks,2007,19000000.0,USD,e,Canaan Partners
ID Analytics,2007,20000000.0,USD,c,Canaan Partners
N-Trig,2008,28000000.0,USD,c,Canaan Partners
N-Trig,2009,24000000.0,USD,d,Canaan Partners
Motionbox,2009,6000000.0,USD,c,Canaan Partners
ACTIVE Network,2007,65000000.0,USD,unattributed,Canaan Partners
ZmandaInc.,2007,8000000.0,USD,b,Canaan Partners
Echopass Corporation,2006,6000000.0,USD,e,Canaan Partners
iPrint,1999,7500000.0,USD,b,Canaan Partners
MiNOWireless,2007,7000000.0,USD,unattributed,Canaan Partners
Casabi,2007,10000000.0,USD,b,Canaan Partners
Lending Club,2009,12000000.0,USD,b,Canaan Partners
Orthocon,2009,25000000.0,USD,b,Canaan Partners
BiPar Sciences,2004,13000000.0,USD,a,Canaan Partners
BiPar Sciences,2007,35000000.0,USD,b,Canaan Partners
BiPar Sciences,2009,20000000.0,USD,c,Canaan Partners
Associated Content,2009,6000000.0,USD,c,Canaan Partners
Aperto Networks,2008,20000000.0,USD,f,Canaan Partners
Prime Sense,2008,20400000.0,USD,b,Canaan Partners
SenSage,2008,15000000.0,USD,unattributed,Canaan Partners
Peer39,2009,10500000.0,USD,c,Canaan Partners
VaxInnate,2009,30000000.0,USD,d,Canaan Partners
Apieron,1000,17000000.0,USD,c,Canaan Partners
Apieron,2009,5900000.0,USD,d,Canaan Partners
Zoosk,2009,6000000.0,USD,c,Canaan Partners
Transcend Medical,2009,35000000.0,USD,b,Canaan Partners
CoAxia,2009,21500000.0,USD,d,Canaan Partners
Enpirion,2009,16000000.0,USD,e,Canaan Partners
Marinus Pharmaceuticals,2009,20000000.0,USD,b,Canaan Partners
Relievant Medsystems,2009,20000000.0,USD,c,Canaan Partners
Chakpak Media,2008,5000000.0,USD,unattributed,Canaan Partners
SOASTA,2008,6400000.0,USD,b,Canaan Partners
Chimerix,2009,16100000.0,USD,e,Canaan Partners
Novare Surgical,2006,16000000.0,USD,d,Canaan Partners
Coapt Systems,2007,22600000.0,USD,e,Canaan Partners
Liquidia Technologies,2010,20000000.0,USD,c,Canaan Partners
GroundWork,2009,5000000.0,USD,d,Canaan Partners
Kabam,2009,5500000.0,USD,b,Canaan Partners
Viacor,2002,8200000.0,USD,b,Canaan Partners
Aperto Networks,2005,17000000.0,USD,e,Canaan Partners
Aperto Networks,2006,26000000.0,USD,e,Canaan Partners
Aperto Networks,2004,20000000.0,USD,d,Canaan Partners
Aperto Networks,2002,22000000.0,USD,c,Canaan Partners
Calibra Medical,2009,1400000.0,USD,unattributed,Canaan Partners
SOASTA,2009,10000000.0,USD,c,Canaan Partners
Xirrus,2008,26000000.0,USD,c,Canaan Partners
Zoosk,2009,29999997.0,USD,d,Canaan Partners
MotorExchange,2009,,,a,Canaan Partners
Coapt Systems,2009,3720000.0,USD,debt_round,Canaan Partners
iYogi,2010,15000000.0,USD,c,Canaan Partners
EnStorage,2008,2000000.0,USD,a,Canaan Partners
Elevation Pharmaceuticals,2010,30000000.0,USD,a,Canaan Partners
Vivox,2010,6800000.0,USD,c,Canaan Partners
Dexterra,2007,36000000.0,USD,e,Canaan Partners
Zolo Technologies,2007,12500000.0,USD,d,Canaan Partners
ZManda,2007,8000000.0,USD,b,Canaan Partners
Advanced BioHealing,2007,25500000.0,USD,c,Canaan Partners
SenSage,2007,5000000.0,USD,d,Canaan Partners
Consim Info,2006,8650000.0,USD,a,Canaan Partners
Qovia,2006,7160000.0,USD,c,Canaan Partners
Habeas,2006,6000000.0,USD,unattributed,Canaan Partners
Virsto Software,2009,7000000.0,USD,a,Canaan Partners
Altheos,2010,20000000.0,USD,a,Canaan Partners
Paragon Lake,2010,5200000.0,USD,b,Canaan Partners
OpenSky,2009,5000000.0,USD,a,Canaan Partners
Gemvara,2010,5200000.0,USD,b,Canaan Partners
TweetPhoto,2010,2600000.0,USD,a,Canaan Partners
Lending Club,2010,24500000.0,USD,c,Canaan Partners
XDN/3Crowd Technologies,2010,6620000.0,USD,a,Canaan Partners
SOASTA,2007,2000000.0,USD,b,Canaan Partners
VaxInnate,2006,40000000.0,USD,c,Canaan Partners
ID Analytics,2006,5150000.0,USD,b,Canaan Partners
Blackfoot,2006,2500000.0,USD,a,Canaan Partners
SOASTA,2006,2250000.0,USD,a,Canaan Partners
OpenSky,2010,6050000.0,USD,b,Canaan Partners
Lancope,2006,1600000.0,USD,unattributed,Canaan Partners
Adlyfe,2006,3300000.0,USD,a,Canaan Partners
Cortina Systems,2006,132000000.0,USD,d,Canaan Partners
Enpirion,2006,20000000.0,USD,c,Canaan Partners
Vue Technology,2006,5020000.0,USD,unattributed,Canaan Partners
Vidient,2005,12000000.0,USD,b,Canaan Partners
GroundWork,2005,8500000.0,USD,b,Canaan Partners
ZManda,2005,5000000.0,USD,a,Canaan Partners
Mobilitec,2005,12100000.0,USD,c,Canaan Partners
SenSage,2005,10000000.0,USD,c,Canaan Partners
Advanced BioHealing,2005,8000000.0,USD,b,Canaan Partners
Liquidia Technologies,2010,5000000.0,USD,c,Canaan Partners
SkillSlate,2010,1100000.0,USD,seed,Canaan Partners
ReVision Optics,2010,35000000.0,USD,d,Canaan Partners
Theraclone Sciences,2010,1500000.0,USD,unattributed,Canaan Partners
iYogi,2007,3100000.0,USD,a,Canaan Partners
iYogi,2008,9500000.0,USD,b,Canaan Partners
Cortina Systems,2005,30000000.0,USD,c,Canaan Partners
Ellacoya Networks,2005,13500000.0,USD,unattributed,Canaan Partners
Tacit Networks,2005,12000000.0,USD,c,Canaan Partners
Consim Info,2008,11750000.0,USD,b,Canaan Partners
Cardlytics,2010,18000000.0,USD,c,Canaan Partners
Everdream,2005,20000000.0,USD,f,Canaan Partners
EndoGastric Solutions,2010,30000000.0,USD,f,Canaan Partners
Zolo Technologies,2005,5000000.0,USD,c,Canaan Partners
SandForce,2010,25000000.0,USD,d,Canaan Partners
SenSage,2010,6250000.0,USD,unattributed,Canaan Partners
Tobira Therapeutics,2010,31000000.0,USD,b,Canaan Partners
Visiprise,2005,32000000.0,USD,b,Canaan Partners
Dexterra,2005,11000000.0,USD,c,Canaan Partners
Loyalty Lab,2005,4000000.0,USD,b,Canaan Partners
Zuberance,2010,8000000.0,USD,b,Canaan Partners
naaptol,2010,,,a,Canaan Partners
LiveU,2007,3000000.0,USD,a,Canaan Partners
LiveU,2010,11000000.0,USD,c,Canaan Partners
DICOM Grid,2010,7500000.0,USD,a,Canaan Partners
Helix Therapeutics,2010,2500000.0,USD,unattributed,Canaan Partners
iYogi,2010,30000000.0,USD,d,Canaan Partners
Plixi,2010,2600000.0,USD,a,Canaan Partners
Civitas Therapeutics,2011,20000000.0,USD,a,Canaan Partners
Kabam,2011,30000000.0,USD,c,Canaan Partners
Spine Wave,2011,17500000.0,USD,e,Canaan Partners
Chimerix,2011,45000000.0,USD,f,Canaan Partners
Kabam,2011,85000000.0,USD,d,Canaan Partners
Virsto Software,2011,12000000.0,USD,b,Canaan Partners
Inhale Digital,2010,1100000.0,USD,seed,Canaan Partners
Lending Club,2011,25000000.0,USD,d,Canaan Partners
Virsto Software,2011,5000000.0,USD,b,Canaan Partners
Dermira,2011,42000000.0,USD,a,Canaan Partners
OpenSky,2011,30000000.0,USD,c,Canaan Partners
Elevation Pharmaceuticals,2011,17000000.0,USD,a,Canaan Partners
CallmyName,2011,6000000.0,USD,b,Canaan Partners
Happiest Minds,2011,45000000.0,USD,a,Canaan Partners
ID Analytics,2002,10000000.0,USD,a,Canaan Partners
SOASTA,2011,12000000.0,USD,d,Canaan Partners
Elevation Pharmaceuticals,2012,30000000.0,USD,b,Canaan Partners
Transcend Medical,2012,16000000.0,USD,b,Canaan Partners
Tremor Video,2006,8400000.0,USD,a,Canaan Partners
Tremor Video,2008,11000000.0,USD,b,Canaan Partners
Tremor Video,2009,18000000.0,USD,c,Canaan Partners
Tremor Video,2010,40000000.0,USD,d,Canaan Partners
Altheos,2012,12500000.0,USD,a,Canaan Partners
Switchfly,2012,15000000.0,USD,c,Canaan Partners
SilverRail Technologies,2012,15000000.0,USD,b,Canaan Partners
Relievant Medsystems,2012,30000000.0,USD,d,Canaan Partners
Skybox Imaging,2012,70000000.0,USD,c,Canaan Partners
ALDEA Pharmaceuticals,2012,7000000.0,USD,unattributed,Canaan Partners
Viewbix,2012,2000000.0,USD,a,Canaan Partners
DICOM Grid,2012,5000000.0,USD,b,Canaan Partners
Blip,2010,10100000.0,USD,c,Canaan Partners
Blip,2011,6000000.0,USD,d,Canaan Partners
Gemvara,2012,25000000.0,USD,d,Canaan Partners
EndoGastric Solutions,2012,13000000.0,USD,f,Canaan Partners
onefinestay,2012,12200000.0,USD,b,Canaan Partners
CytomX Therapeutics,2012,11000000.0,USD,b,Canaan Partners
Novira Therapeutics,2012,23000000.0,USD,a,Canaan Partners
Xirrus,2012,23500000.0,USD,e,Canaan Partners
borro,2012,26000000.0,USD,unattributed,Canaan Partners
Switchfly,2012,2800000.0,USD,c,Canaan Partners
UrbanSitter,2012,6000000.0,USD,unattributed,Canaan Partners
Instacart,2012,2300000.0,USD,unattributed,Canaan Partners
AdverCar,2012,2000000.0,USD,seed,Canaan Partners
LiveU,2012,27000000.0,USD,unattributed,Canaan Partners
AdNear,2012,6500000.0,USD,a,Canaan Partners
ShopKeep POS,2012,10000000.0,USD,b,Canaan Partners
Labrys Biologics,2013,31000000.0,USD,a,Canaan Partners
Marinus Pharmaceuticals,2013,21000000.0,USD,c,Canaan Partners
Lancope,2004,12500000.0,USD,c,Canaan Partners
Chimerix,2007,23100000.0,USD,d,Canaan Partners
Artspace,2013,8500000.0,USD,b,Canaan Partners
Theraclone Sciences,2013,8000000.0,USD,b,Canaan Partners
Minimally invasive devices,2013,9000000.0,USD,b,Canaan Partners
CompStak,2013,4450000.0,USD,a,Canaan Partners
The RealReal,2013,14000000.0,USD,b,Canaan Partners
WibiData,2013,15000000.0,USD,b,Canaan Partners
Cuyana,2013,1700000.0,USD,seed,Canaan Partners
Dermira,2013,35000000.0,USD,b,Canaan Partners
Loylty Rewardz Management,2011,4400000.0,USD,unattributed,Canaan Partners
Enpirion,2004,17000000.0,USD,b,Canaan Partners
Tacit Networks,2002,7300000.0,USD,a,Canaan Partners
Geni,2007,10000000.0,USD,b,Charles River Ventures
iSkoot,2007,7000000.0,USD,b,Charles River Ventures
Twitter,2007,5000000.0,USD,a,Charles River Ventures
BuddyTV,2007,250000.0,USD,angel,Charles River Ventures
GreatCall,2007,36600000.0,USD,a,Charles River Ventures
Conduit Labs,2007,5500000.0,USD,a,Charles River Ventures
Vlingo,2006,6500000.0,USD,a,Charles River Ventures
ACTIVE Network,2001,11200000.0,USD,d,Charles River Ventures
